client_id;age_moyen;panier_moyen
c_3189;54,6231884057971;16,801159420289856
c_319;49,729166666666664;11,856770833333334
c_3190;34,64705882352941;14,11176470588235
c_3191;37,3968253968254;15,265396825396826
c_3192;29,526315789473685;61,533157894736846
c_3193;43,696969696969695;13,097272727272726
c_3194;47,6625;10,431875
c_3195;17,652173913043477;18,717391304347824
c_3196;63,559322033898304;18,53593220338983
c_3197;71,71428571428571;12,62142857142857
c_3198;17,82;42,052600000000005
c_3199;78,65384615384616;18,18096153846154
c_32;34,72727272727273;11,69520979020979
c_320;68,72058823529412;14,121911764705882
c_3200;33,674418604651166;12,041860465116278
c_3201;34,656976744186046;12,147616279069767
c_3202;67,61688311688312;17,427402597402597
c_3203;56,672413793103445;16,750344827586208
c_3204;20,76;57,70439999999999
c_3205;27,23076923076923;25,695
c_3206;62,89333333333333;16,42
c_3207;73,5;11,879999999999999
c_3208;66,7560975609756;20,134146341463413
c_3209;39,67368421052632;13,43357894736842
c_321;48,601851851851855;11,27925925925926
c_3210;38,75555555555555;15,314444444444444
c_3211;30,692307692307693;17,625213675213676
c_3212;66,67924528301887;16,265283018867922
c_3213;18,692307692307693;28,596923076923076
c_3214;22,875;37,12375
c_3215;17,615384615384617;37,69092307692308
c_3216;62,666666666666664;16,742361111111112
c_3217;51,36363636363637;18,629545454545454
c_3218;91,66666666666667;11,581666666666665
c_3219;48,68604651162791;13,010077519379845
c_322;40,6;12,947999999999999
c_3220;42,470588235294116;13,736470588235292
c_3221;50,69512195121951;20,17853658536585
c_3222;52,666666666666664;18,718333333333334
c_3223;50,8125;18,5384375
c_3224;26,72093023255814;55,8253488372093
c_3225;27,466666666666665;48,39533333333333
c_3226;23,72972972972973;39,83378378378378
c_3227;22,72222222222222;32,053333333333335
c_3228;43,5;11,862222222222222
c_3229;57,9;18,257333333333335
c_323;82,62790697674419;15,534883720930232
c_3230;17,90909090909091;43,67909090909091
c_3231;22,82894736842105;18,10657894736842
c_3232;50,53521126760563;17,990281690140844
c_3233;55,6;14,166400000000001
c_3234;43,670731707317074;13,012621951219513
c_3235;50,7593984962406;17,81451127819549
c_3236;54,70542635658915;18,09472868217054
c_3237;54,710144927536234;20,05463768115942
c_3238;26,5;39,36857142857143
c_3239;37,6566265060241;13,220361445783132
c_324;58,75;23,52375
c_3240;72,65432098765432;16,492345679012345
c_3241;17,53846153846154;58,139230769230764
c_3242;67,72222222222223;16,43277777777778
c_3243;18,6;26,715666666666664
c_3244;47,714285714285715;20,486806722689074
c_3245;27,6875;27,758375
c_3246;52,56521739130435;14,695652173913043
c_3247;48,85401459854015;14,225839416058395
c_3248;51,793103448275865;18,176896551724138
c_3249;39,51648351648352;13,036043956043956
c_325;45,7972972972973;13,675945945945946
c_3250;41,5398773006135;12,56638036809816
c_3251;19,575757575757574;30,516666666666666
c_3252;69,61538461538461;17,47153846153846
c_3253;62,632;20,145439999999997
c_3254;46,74285714285714;16,974857142857143
c_3255;24,48780487804878;23,509756097560974
c_3256;17,5;48,90454545454545
c_3257;51,642857142857146;17,927142857142854
c_3258;25,789473684210527;27,99631578947368
c_3259;59,44444444444444;17,686944444444446
c_326;35,64900662251656;15,709006622516556
c_3260;74,25;12,446666666666667
c_3261;63,375;25,69125
c_3262;17,666666666666668;31,23095238095238
c_3263;36,67245657568238;13,093970223325062
c_3264;44,70860927152318;12,927549668874171
c_3265;38,80769230769231;10,602307692307694
c_3266;71,68181818181819;12,215000000000002
c_3267;23,763157894736842;35,64394736842105
c_3268;58,735849056603776;14,031320754716981
c_3269;29,658536585365855;27,860243902439024
c_327;35,50561797752809;11,478089887640449
c_3270;41,65876777251185;12,489099526066349
c_3271;71,72222222222223;15,293333333333331
c_3272;22,6;37,149
c_3273;53,607142857142854;14,198214285714286
c_3274;49,736666666666665;11,652766666666666
c_3275;63,5;14,037647058823529
c_3276;39,62280701754386;13,021052631578947
c_3277;59,85333333333333;21,074133333333332
c_3278;37,892857142857146;12,172857142857142
c_3279;46,5968992248062;12,898837209302325
c_328;41,75757575757576;11,487272727272726
c_3280;26,842105263157894;40,40508771929825
c_3281;48,55357142857143;13,421071428571429
c_3282;55,7027027027027;12,894864864864866
c_3283;64,76470588235294;16,85705882352941
c_3284;69,57142857142857;17,187857142857144
c_3285;32,58139534883721;13,50339534883721
c_3286;40,584070796460175;16,503097345132744
c_3287;40,72727272727273;13,681515151515152
c_3288;39,62;13,110199999999999
c_3289;67,7764705882353;20,908823529411766
c_329;54,904761904761905;17,983174603174604
c_3290;24,647058823529413;84,36215686274511
c_3291;26,65979381443299;24,75360824742268
c_3292;57,75;20,715
c_3293;46,4390243902439;14,11560975609756
c_3294;51,67032967032967;14,146923076923075
c_3295;17,745454545454546;50,08018181818181
c_3296;65,75342465753425;17,19123287671233
c_3297;46,8391959798995;12,820954773869346
c_3298;63,73770491803279;15,792622950819673
c_3299;22,0;15,785
c_33;39,663716814159294;13,952743362831859
c_330;68,72463768115942;15,965
c_3300;37,654545454545456;11,968954545454546
c_3301;31,666666666666668;13,1136329588015
c_3302;69,74074074074075;13,216666666666665
c_3303;48,885714285714286;14,370571428571427
c_3304;32,74193548387097;14,31258064516129
c_3305;35,671052631578945;13,025789473684211
c_3306;29,571428571428573;59,83428571428572
c_3307;69,81818181818181;18,029090909090908
c_3308;30,0;7,010000000000001
c_3309;52,6;14,811666666666666
c_331;43,64102564102564;11,561538461538461
c_3310;75,73529411764706;17,103235294117646
c_3311;21,7;38,768
c_3312;81,97142857142858;11,467428571428572
c_3313;21,73469387755102;56,64163265306122
c_3314;56,523809523809526;16,302063492063493
c_3315;49,794117647058826;15,317647058823528
c_3316;55,285714285714285;23,825
c_3317;49,66831683168317;13,302920792079208
c_3318;25,7;38,485
c_3319;73,46153846153847;15,277692307692309
c_332;48,675409836065576;12,316524590163935
c_3320;45,5948275862069;13,759224137931033
c_3321;33,608108108108105;12,717972972972973
c_3322;21,61904761904762;26,414285714285718
c_3323;55,71764705882353;17,93305882352941
c_3324;60,708333333333336;16,89125
c_3325;35,685;14,09945
c_3326;22,466666666666665;23,400666666666666
c_3327;45,0;15,175
c_3328;43,77777777777778;12,902361111111112
c_3329;17,70212765957447;20,086382978723403
c_333;66,66666666666667;16,23
c_3330;65,60606060606061;17,150303030303032
c_3331;36,602094240837694;14,481465968586388
c_3332;70,85714285714286;13,793571428571427
c_3333;43,54385964912281;13,640350877192983
c_3334;42,632;13,21144
c_3335;64,41176470588235;13,660294117647059
c_3336;50,473684210526315;24,920526315789473
c_3337;72,63636363636364;12,767575757575758
c_3338;17,72340425531915;30,8768085106383
c_3339;20,657894736842106;44,22
c_334;22,64;55,4336
c_3340;70,57142857142857;15,727142857142857
c_3341;51,698412698412696;14,818730158730158
c_3342;64,875;11,02
c_3343;22,904761904761905;39,547936507936505
c_3344;39,74107142857143;14,40982142857143
c_3345;21,69047619047619;44,49761904761905
c_3346;38,73;12,152000000000001
c_3347;30,690851735015773;13,342870662460566
c_3348;63,833333333333336;19,461833333333335
c_3349;80,52;24,3208
c_335;59,7;25,392000000000003
c_3350;55,785714285714285;29,215714285714284
c_3351;44,57303370786517;15,28685393258427
c_3352;54,333333333333336;13,419166666666667
c_3353;30,721311475409838;15,919180327868853
c_3354;33,743589743589745;11,398205128205129
c_3355;17,714285714285715;73,55
c_3356;22,6;29,43
c_3357;49,56306306306306;12,871306306306305
c_3358;47,5632183908046;11,545919540229885
c_3359;26,88888888888889;62,25333333333333
c_336;66,6774193548387;17,19148387096774
c_3360;38,56818181818182;12,906590909090909
c_3361;48,747747747747745;14,524774774774775
c_3362;39,5;20,162093023255814
c_3363;46,74285714285714;14,085571428571429
c_3364;69,68067226890756;17,45394957983193
c_3365;77,61538461538461;11,977692307692308
c_3366;83,7948717948718;17,29965811965812
c_3367;65,68085106382979;32,37765957446808
c_3368;20,47826086956522;30,279130434782612
c_3369;56,75;14,343333333333334
c_337;54,76923076923077;21,180769230769233
c_3370;19,6;79,274
c_3371;76,58095238095238;15,677904761904763
c_3372;34,59756097560975;15,987804878048781
c_3373;82,73469387755102;17,46612244897959
c_3374;38,65217391304348;13,490434782608697
c_3375;72,60975609756098;17,32219512195122
c_3376;39,58490566037736;12,065471698113209
c_3377;40,729166666666664;11,872604166666667
c_3378;49,61538461538461;12,366978021978023
c_3379;19,71875;38,3728125
c_338;76,77631578947368;16,535131578947368
c_3380;52,75;20,690833333333334
c_3381;69,42857142857143;21,717142857142857
c_3382;63,62162162162162;17,655405405405407
c_3383;17,5;20,39
c_3384;48,655913978494624;12,063154121863798
c_3385;85,5945945945946;14,725405405405406
c_3386;35,375;8,34125
c_3387;68,67272727272727;16,394545454545455
c_3388;32,51851851851852;13,326666666666666
c_3389;52,57692307692308;14,901923076923076
c_339;41,594202898550726;13,883478260869566
c_3390;27,833333333333332;55,833333333333336
c_3391;31,759162303664922;11,784869109947643
c_3392;53,5;13,96
c_3393;65,48;12,2654
c_3394;43,705882352941174;16,68806722689076
c_3395;44,58288770053476;12,072673796791445
c_3396;47,1;10,845
c_3397;38,629629629629626;12,103539094650205
c_3398;32,766129032258064;13,887419354838709
c_3399;61,63157894736842;13,567894736842103
c_34;67,64285714285714;18,99738095238095
c_340;17,666666666666668;35,93848484848485
c_3400;56,67567567567568;16,518558558558556
c_3401;48,58870967741935;13,134677419354839
c_3402;17,625;42,01125
c_3403;41,56060606060606;16,577272727272724
c_3404;32,6078431372549;12,377450980392156
c_3405;52,72164948453608;15,522886597938145
c_3406;20,583333333333332;40,893750000000004
c_3407;21,545454545454547;21,335454545454546
c_3408;72,64367816091954;16,53344827586207
c_3409;22,634615384615383;49,073846153846155
c_341;48,66412213740458;12,625725190839695
c_3410;25,566666666666666;23,522333333333332
c_3411;22,73076923076923;20,248076923076926
c_3412;18,714285714285715;91,09857142857143
c_3413;29,0;21,071999999999996
c_3414;21,545454545454547;42,10909090909091
c_3415;41,61904761904762;11,553333333333333
c_3416;40,65277777777778;13,847083333333334
c_3417;83,81818181818181;14,903636363636364
c_3418;53,724137931034484;16,93206896551724
c_3419;46,88135593220339;15,123050847457627
c_342;58,68;15,2181
c_3420;42,58536585365854;11,450975609756098
c_3421;17,88888888888889;26,465925925925923
c_3422;32,780701754385966;10,297280701754387
c_3423;27,444444444444443;40,23666666666667
c_3424;18,857142857142858;88,73142857142857
c_3425;17,61904761904762;39,55619047619047
c_3426;41,88;9,673200000000001
c_3427;24,666666666666668;42,839090909090906
c_3428;46,63768115942029;11,754637681159421
c_3429;20,454545454545453;20,48242424242424
c_343;39,65;14,186375000000002
c_3430;48,68167202572347;14,892508038585207
c_3431;66,60176991150442;17,97141592920354
c_3432;20,595744680851062;39,0631914893617
c_3433;39,66783216783217;13,106048951048951
c_3434;47,94444444444444;14,252361111111112
c_3435;27,833333333333332;42,946666666666665
c_3436;58,22222222222222;14,996666666666666
c_3437;53,81896551724138;16,803275862068965
c_3438;32,53125;15,9
c_3439;55,166666666666664;10,6
c_344;56,78048780487805;18,36451219512195
c_3440;54,733333333333334;19,156166666666664
c_3441;67,60714285714286;17,00625
c_3442;22,676470588235293;64,17470588235294
c_3444;42,672;14,4572
c_3445;36,699186991869915;15,871463414634146
c_3446;17,652173913043477;20,637826086956522
c_3447;66,67532467532467;16,857662337662337
c_3448;46,608695652173914;12,766376811594203
c_3449;34,5609756097561;12,22310975609756
c_345;47,76086956521739;15,111739130434783
c_3450;45,66887417218543;11,658145695364238
c_3451;18,928571428571427;12,940714285714288
c_3452;28,523809523809526;28,431904761904757
c_3453;42,81578947368421;12,869078947368422
c_3454;52,69335302806499;16,785514032496305
c_3455;57,65079365079365;13,59047619047619
c_3456;18,742424242424242;50,85681818181818
c_3457;31,642553191489363;15,071829787234043
c_3458;35,7;12,684999999999999
c_3459;87,7;20,967999999999996
c_346;53,53846153846154;14,296153846153846
c_3460;65,74193548387096;21,328387096774193
c_3461;41,74866310160428;13,879572192513368
c_3462;65,6890756302521;19,458235294117646
c_3463;26,736842105263158;34,41719298245614
c_3464;47,76271186440678;17,017966101694917
c_3465;38,78378378378378;12,899189189189189
c_3466;39,8421052631579;9,309736842105263
c_3467;17,673076923076923;59,165
c_3468;40,72;14,0604
c_3469;68,61111111111111;16,282777777777778
c_347;71,86792452830188;16,503018867924528
c_3470;60,516129032258064;17,039032258064513
c_3471;27,923076923076923;11,757692307692308
c_3472;66,54838709677419;18,82225806451613
c_3473;47,72222222222222;12,454611111111111
c_3474;46,544;13,057360000000001
c_3475;36,638888888888886;13,130694444444444
c_3476;17,733333333333334;61,93366666666667
c_3477;53,4;14,400666666666668
c_3478;34,70175438596491;11,437719298245614
c_3479;38,821917808219176;13,916118721461189
c_348;37,66197183098591;13,537464788732395
c_3480;48,73770491803279;13,186885245901639
c_3481;54,705882352941174;15,123235294117645
c_3482;33,55497382198953;12,351623036649213
c_3483;22,75;30,30611111111111
c_3484;29,586206896551722;26,394482758620686
c_3485;19,608695652173914;36,72304347826087
c_3486;62,0;18,64
c_3487;25,666666666666668;34,55444444444444
c_3488;64,69491525423729;15,235254237288135
c_3489;39,875;10,500416666666666
c_349;67,64516129032258;19,576129032258066
c_3490;79,6590909090909;20,106590909090908
c_3491;26,732394366197184;50,05507042253521
c_3492;40,30769230769231;9,45
c_3493;64,58974358974359;15,367435897435898
c_3494;45,75342465753425;13,496712328767122
c_3495;32,67741935483871;12,100184331797234
c_3496;64,71428571428571;14,980857142857143
c_3497;19,675675675675677;37,086216216216215
c_3498;31,57312252964427;12,547193675889329
c_3499;67,5;17,752499999999998
c_35;69,68181818181819;18,099090909090908
c_350;19,066666666666666;18,100666666666665
c_3500;47,7008547008547;13,973162393162392
c_3501;29,846153846153847;50,066923076923075
c_3502;26,483870967741936;42,66483870967742
c_3503;41,68556701030928;11,941340206185567
c_3504;18,74074074074074;53,602407407407405
c_3505;19,444444444444443;64,2761111111111
c_3506;33,61842105263158;12,35046052631579
c_3507;42,627450980392155;11,261176470588236
c_3508;49,689655172413794;12,971379310344828
c_3509;21,522727272727273;23,417045454545452
c_351;22,523809523809526;42,63809523809524
c_3510;63,52173913043478;19,816086956521737
c_3511;65,0;14,10888888888889
c_3512;40,5375;14,02825
c_3513;35,701492537313435;14,063233830845771
c_3514;55,65625;19,3728125
c_3515;32,67567567567568;13,925675675675675
c_3516;29,666666666666668;73,99000000000001
c_3517;50,83132530120482;18,672530120481927
c_3518;58,62222222222222;17,955333333333332
c_3519;47,505050505050505;12,33358585858586
c_352;18,676470588235293;50,65147058823529
c_3520;27,56;42,8252
c_3521;42,563380281690144;12,49
c_3522;27,714285714285715;39,266666666666666
c_3523;78,61111111111111;15,167222222222222
c_3524;40,57913669064748;12,627949640287769
c_3525;66,6140350877193;20,07456140350877
c_3527;76,85;15,9385
c_3528;52,645161290322584;17,07177419354839
c_3529;37,68421052631579;13,901315789473685
c_353;91,5576923076923;18,700576923076923
c_3530;17,741935483870968;51,38467741935484
c_3531;37,65693430656934;13,512116788321169
c_3532;20,5;20,565714285714286
c_3533;66,91666666666667;9,829166666666667
c_3534;52,74285714285714;19,113047619047617
c_3535;54,63333333333333;19,471666666666668
c_3536;65,70289855072464;15,476739130434783
c_3537;23,375;14,68
c_3538;42,65;13,126249999999999
c_3539;33,51923076923077;12,28173076923077
c_354;17,775510204081634;33,76163265306122
c_3540;55,73154362416108;19,34006711409396
c_3541;33,62765957446808;12,026808510638297
c_3542;34,74691358024691;15,504999999999999
c_3543;42,76923076923077;15,651923076923076
c_3544;54,67763157894737;15,674605263157895
c_3545;69,5;13,5615
c_3546;19,89090909090909;63,482727272727274
c_3547;50,7037037037037;19,284074074074073
c_3548;50,470588235294116;11,59235294117647
c_3549;52,76978417266187;16,75820143884892
c_355;50,6375;16,914375
c_3550;36,7972972972973;14,859054054054052
c_3551;65,58823529411765;13,156176470588235
c_3552;18,735294117647058;22,862941176470585
c_3553;56,68131868131868;21,086923076923075
c_3554;58,76470588235294;15,985
c_3555;41,75;14,825277777777778
c_3556;34,568627450980394;15,44627450980392
c_3557;63,774193548387096;13,161612903225807
c_3558;18,661016949152543;34,90101694915254
c_3559;51,657407407407405;16,453888888888887
c_356;38,76744186046512;14,281627906976745
c_3560;26,791666666666668;48,34604166666667
c_3561;30,925925925925927;11,567407407407407
c_3562;45,64505119453925;11,280170648464164
c_3563;76,80392156862744;21,12156862745098
c_3564;33,666666666666664;13,334444444444443
c_3565;18,540983606557376;34,48311475409836
c_3566;41,71212121212121;13,067878787878788
c_3567;22,814814814814813;30,058518518518515
c_3568;47,733333333333334;12,163555555555556
c_3569;42,706422018348626;12,728853211009174
c_357;17,768115942028984;14,938260869565218
c_3570;53,54385964912281;14,832982456140352
c_3571;63,15384615384615;14,435641025641026
c_3572;72,6875;17,341874999999998
c_3573;25,653333333333332;32,821333333333335
c_3574;41,6;14,443999999999999
c_3575;40,630434782608695;12,57963768115942
c_3576;71,88888888888889;14,363333333333335
c_3577;42,66990291262136;14,125922330097088
c_3578;21,307692307692307;29,257692307692306
c_3579;69,7741935483871;15,899032258064516
c_358;47,6;9,9216
c_3580;17,59259259259259;60,42944444444444
c_3581;55,583333333333336;13,339722222222223
c_3582;27,641025641025642;40,59897435897436
c_3583;17,666666666666668;50,07222222222222
c_3584;40,611111111111114;11,878333333333334
c_3585;42,77142857142857;15,722285714285713
c_3586;66,6625;15,907124999999999
c_3587;41,61904761904762;13,819523809523808
c_3588;57,65;15,182583333333332
c_3589;63,67058823529412;14,810705882352941
c_359;33,667857142857144;13,469000000000001
c_3590;24,980392156862745;20,94
c_3591;64,0;20,764285714285712
c_3592;56,833333333333336;13,635666666666667
c_3593;70,45;17,4035
c_3594;51,747368421052634;17,981578947368423
c_3595;58,666666666666664;19,77121212121212
c_3596;29,72093023255814;20,81906976744186
c_3597;22,529411764705884;20,036470588235293
c_3598;30,628205128205128;14,155384615384614
c_3599;22,783783783783782;32,733783783783785
c_36;25,785714285714285;24,174285714285713
c_360;56,642857142857146;16,24809523809524
c_3600;46,63157894736842;11,191052631578946
c_3601;68,81944444444444;17,296944444444442
c_3602;56,79661016949152;16,447118644067796
c_3603;18,666666666666668;55,11888888888889
c_3604;47,786458333333336;13,508125
c_3605;59,7;15,689999999999998
c_3606;17,923076923076923;21,048461538461538
c_3607;44,666666666666664;13,810977011494254
c_3608;35,85263157894737;16,55263157894737
c_3609;17,966666666666665;74,37166666666667
c_361;45,672955974842765;12,605283018867924
c_3610;25,72;27,5604
c_3611;25,62162162162162;47,81297297297297
c_3612;33,66360856269113;13,584067278287462
c_3613;68,875;13,865
c_3614;27,606060606060606;23,509090909090908
c_3615;17,0;46,175
c_3616;61,166666666666664;23,625
c_3617;71,75;13,672500000000001
c_3618;49,0;9,85
c_3619;81,5934065934066;16,388131868131868
c_362;72,1;27,972999999999995
c_3620;42,5;12,518125
c_3621;53,611111111111114;14,820833333333333
c_3622;50,2;15,931999999999999
c_3623;82,65;16,3155
c_3624;35,61904761904762;12,146190476190476
c_3625;28,818181818181817;56,09545454545455
c_3626;59,6390977443609;18,581954887218046
c_3627;37,63358778625954;13,655267175572519
c_3628;58,714285714285715;22,14428571428571
c_3629;35,75471698113208;16,077358490566038
c_363;38,65359477124183;13,641437908496732
c_3630;30,682926829268293;13,07658536585366
c_3631;18,5;68,78
c_3632;46,57446808510638;12,970851063829787
c_3633;18,6;23,031
c_3634;58,644444444444446;15,758222222222223
c_3635;17,545454545454547;57,83
c_3636;46,68131868131868;12,955494505494507
c_3637;42,67460317460318;13,158412698412699
c_3638;75,5;15,359285714285715
c_3639;43,611111111111114;12,030277777777776
c_364;51,5;16,035
c_3640;46,7037037037037;12,347222222222221
c_3641;28,80597014925373;53,24597014925373
c_3642;69,6624203821656;17,318152866242038
c_3643;18,6;58,222
c_3644;30,61111111111111;13,028803418803419
c_3645;35,611702127659576;14,139468085106381
c_3646;45,733333333333334;14,014222222222221
c_3647;41,45454545454545;15,226969696969697
c_3648;62,69230769230769;18,361538461538462
c_3649;74,625;18,64575
c_365;34,647619047619045;15,004142857142856
c_3650;25,741935483870968;58,5141935483871
c_3651;25,6;52,718
c_3652;46,2;14,445999999999998
c_3653;59,73033707865169;17,203033707865167
c_3654;43,660714285714285;12,685892857142857
c_3655;38,54545454545455;13,769772727272727
c_3656;24,62962962962963;51,41444444444445
c_3657;69,82051282051282;15,516923076923076
c_3658;23,6;33,47425
c_3659;19,0;37,4675
c_366;43,69642857142857;15,270892857142856
c_3660;28,72222222222222;42,861666666666665
c_3661;34,69090909090909;14,056727272727272
c_3662;53,74285714285714;18,855142857142855
c_3663;55,65;15,031
c_3664;79,39024390243902;19,12024390243902
c_3665;32,65925925925926;14,540814814814814
c_3666;23,5974025974026;32,050389610389615
c_3667;19,875;49,5725
c_3668;53,77777777777778;19,865555555555556
c_3669;23,813953488372093;55,22906976744186
c_367;17,875;27,072499999999998
c_3670;69,625;10,1525
c_3671;61,714285714285715;16,354642857142856
c_3672;59,65934065934066;16,1489010989011
c_3673;50,76315789473684;18,748947368421053
c_3674;39,653543307086615;14,802047244094487
c_3675;45,7;13,3555
c_3676;39,84090909090909;14,44340909090909
c_3677;61,57142857142857;19,085
c_3678;52,72043010752688;18,684838709677418
c_3679;32,65124555160142;11,913807829181494
c_368;44,5;12,884071428571428
c_3680;55,71153846153846;16,306153846153844
c_3681;37,62222222222222;15,456266666666666
c_3682;68,71724137931035;16,143310344827583
c_3683;43,679245283018865;12,569905660377358
c_3684;52,76190476190476;14,735714285714286
c_3685;56,733333333333334;16,014
c_3686;61,58064516129032;22,05322580645161
c_3687;37,583333333333336;12,751111111111111
c_3688;52,69565217391305;16,401739130434784
c_3689;38,77215189873418;13,60632911392405
c_369;62,564516129032256;16,857580645161292
c_3690;53,56;15,261199999999999
c_3691;17,763157894736842;34,81
c_3692;58,69230769230769;15,471538461538461
c_3693;39,55072463768116;12,387536231884058
c_3694;55,72093023255814;17,91906976744186
c_3695;48,03333333333333;14,337666666666667
c_3696;47,62;11,9873
c_3697;28,176470588235293;44,19529411764706
c_3698;18,875;33,20421875
c_3699;34,72463768115942;12,341449275362319
c_37;56,666666666666664;17,235666666666663
c_370;82,57142857142857;16,197142857142858
c_3700;63,632;14,740879999999999
c_3701;42,80909090909091;11,991090909090909
c_3702;72,61538461538461;12,843846153846155
c_3703;57,67142857142857;19,71157142857143
c_3704;43,648648648648646;12,59981981981982
c_3705;23,919354838709676;26,600161290322582
c_3706;34,55;13,2
c_3707;54,666666666666664;14,112592592592591
c_3708;42,5234375;12,3146875
c_3709;47,857142857142854;10,649047619047618
c_371;30,574074074074073;11,343518518518518
c_3710;38,74074074074074;12,351728395061729
c_3711;29,941176470588236;29,69764705882353
c_3712;27,735294117647058;40,04117647058823
c_3713;25,6984126984127;33,04206349206349
c_3714;40,61776061776062;13,297413127413126
c_3715;61,75555555555555;15,38111111111111
c_3716;55,75247524752475;17,393267326732673
c_3717;69,82222222222222;20,486444444444444
c_3718;31,57777777777778;13,213555555555557
c_3719;43,803030303030305;11,540757575757574
c_372;56,666666666666664;15,913333333333334
c_3720;47,67213114754098;11,657377049180328
c_3721;65,88888888888889;19,676666666666666
c_3722;40,6;15,6732
c_3723;30,71212121212121;12,11909090909091
c_3724;47,70754716981132;11,27688679245283
c_3725;41,55652173913043;13,329797101449275
c_3726;33,60215053763441;12,384623655913979
c_3727;36,72093023255814;14,424883720930232
c_3728;44,574074074074076;13,574444444444444
c_3729;49,955882352941174;14,541911764705883
c_373;19,36842105263158;42,45263157894737
c_3730;37,67058823529412;12,445
c_3731;38,602649006622514;12,685165562913907
c_3732;32,71875;12,064114583333334
c_3733;72,68461538461538;19,084
c_3734;25,47222222222222;59,200833333333335
c_3735;39,61504424778761;13,208274336283187
c_3736;23,5;47,181666666666665
c_3737;44,624161073825505;14,318456375838926
c_3738;19,73913043478261;57,3195652173913
c_3739;37,73913043478261;13,110434782608696
c_374;42,64912280701754;10,513684210526316
c_3740;24,666666666666668;42,450714285714284
c_3741;44,650887573964496;12,076568047337279
c_3742;43,72727272727273;13,305272727272726
c_3743;18,344827586206897;41,38758620689655
c_3744;35,721311475409834;11,738524590163934
c_3745;30,733009708737864;12,388058252427184
c_3746;69,64814814814815;15,274074074074074
c_3747;17,674698795180724;29,260481927710842
c_3748;28,666666666666668;25,74051282051282
c_3749;35,68197879858657;12,490388692579504
c_375;21,363636363636363;21,154090909090908
c_3750;62,48;19,75
c_3751;73,84;19,2768
c_3752;76,72727272727273;16,686818181818182
c_3753;21,814814814814813;60,517037037037035
c_3754;49,680851063829785;13,414255319148937
c_3755;42,65151515151515;13,917121212121213
c_3756;35,63636363636363;15,450545454545454
c_3757;62,516129032258064;16,198225806451614
c_3758;61,93103448275862;12,349310344827586
c_3759;51,6;7,555
c_376;55,714285714285715;18,84357142857143
c_3760;51,63636363636363;14,153636363636364
c_3761;19,375;17,64875
c_3762;32,53658536585366;16,341463414634145
c_3763;29,22222222222222;17,079444444444444
c_3764;29,666666666666668;21,56866666666667
c_3765;56,53125;15,37859375
c_3766;32,66233766233766;13,559653679653678
c_3767;34,542857142857144;12,723809523809523
c_3768;33,61363636363637;11,670568181818181
c_3769;30,375;13,862083333333333
c_377;30,642201834862384;13,451972477064219
c_3770;65,74603174603175;12,706984126984127
c_3771;37,859375;17,240625
c_3772;80,5934065934066;17,296923076923076
c_3773;68,80952380952381;19,032857142857143
c_3774;51,74193548387097;16,831935483870968
c_3775;42,51851851851852;13,832962962962963
c_3776;53,78947368421053;19,770526315789475
c_3777;63,63975155279503;13,836273291925465
c_3778;77,71052631578948;12,694999999999999
c_3779;31,771428571428572;14,506857142857143
c_378;64,4;23,362000000000002
c_3780;68,55319148936171;18,502765957446808
c_3781;25,694444444444443;42,95444444444444
c_3782;31,616161616161616;13,439292929292929
c_3783;18,6;49,18333333333333
c_3784;17,517241379310345;19,92655172413793
c_3785;70,92;19,0422
c_3786;63,71111111111111;15,989888888888888
c_3787;46,78846153846154;12,074807692307692
c_3788;19,676470588235293;45,91029411764706
c_379;47,41095890410959;12,485342465753424
c_3790;35,69230769230769;11,703846153846154
c_3791;26,6734693877551;24,806224489795916
c_3792;24,65625;23,345
c_3793;32,638888888888886;12,061388888888889
c_3794;51,75;16,96203125
c_3795;21,794117647058822;45,622352941176466
c_3796;17,774193548387096;21,699354838709677
c_3797;56,78125;17,240624999999998
c_3798;43,64556962025316;13,051139240506329
c_3799;26,857142857142858;44,317142857142855
c_38;52,55555555555556;15,767777777777777
c_380;24,625;52,01083333333333
c_3800;67,56944444444444;17,17388888888889
c_3801;65,6734693877551;30,963673469387757
c_3802;42,57142857142857;18,251836734693878
c_3803;38,54976303317535;12,697061611374407
c_3804;44,642857142857146;13,957857142857144
c_3805;57,642857142857146;19,744285714285713
c_3806;59,554054054054056;15,81243243243243
c_3807;53,6875;11,571250000000001
c_3808;64,63963963963964;13,668468468468468
c_3809;27,333333333333332;41,30111111111111
c_381;41,67123287671233;14,291917808219177
c_3810;56,6875;14,5375
c_3811;35,561797752808985;12,574269662921347
c_3812;57,44444444444444;16,00111111111111
c_3813;33,86046511627907;14,549999999999999
c_3814;32,674418604651166;15,203139534883721
c_3815;23,6;50,8076
c_3816;37,704081632653065;12,365255102040818
c_3817;44,73529411764706;14,218529411764706
c_3818;26,733333333333334;25,348
c_3819;53,857142857142854;15,469047619047618
c_382;50,666666666666664;16,174285714285713
c_3820;46,64;13,7742
c_3821;34,75;13,681666666666667
c_3822;55,724137931034484;14,954827586206896
c_3823;40,71176470588235;12,068941176470586
c_3824;63,57534246575342;14,885479452054792
c_3825;28,666666666666668;42,24133333333333
c_3826;20,604166666666668;37,056875
c_3827;52,82;15,876
c_3828;29,444444444444443;55,75444444444444
c_3829;58,705882352941174;17,53235294117647
c_383;41,59507042253521;12,789366197183098
